(318, 167, 63), 
(318, 168, 79), 
(318, 169, 69), 
(318, 170, 51), 
(318, 171, 85), 
(319, 60, 62), 
(319, 61, 50), 
(319, 62, 40), 
(319, 63, 62), 
(320, 33, 76), 
(321, 93, 79), 
(321, 94, 95), 
(321, 95, 88), 
(321, 96, 47), 
(321, 97, 59), 
(322, 333, 62), 
(324, 304, 79), 
(324, 10, 61), 
(324, 287, 46), 
(324, 289, 77), 
(324, 186, 58), 
(325, 60, 64), 
(325, 61, 51), 
(325, 62, 48), 
(325, 63, 73), 
(326, 117, 45), 
(326, 118, 83), 
(326, 119, 76), 
(326, 161, 55), 
(326, 120, 77), 
(326, 121, 51), 
(326, 5, 85), 
(327, 78, 99), 
(327, 79, 53), 
(327, 80, 68), 
(327, 81, 73), 
(327, 82, 52), 
(328, 301, 65), 
(328, 302, 64), 
(328, 5, 69), 
(328, 177, 43), 
(328, 178, 79), 
(328, 180, 83), 
(328, 140, 42), 
(328, 141, 82), 
(328, 139, 48), 
(328, 316, 59), 
(330, 11, 72), 
(330, 12, 96), 
(330, 13, 52), 
(330, 14, 93), 
(332, 10, 43), 
(332, 197, 43), 
(332, 198, 89), 
(332, 199, 87), 
(332, 200, 46), 
(332, 201, 83), 
(333, 78, 62), 
(333, 79, 43), 
(333, 80, 50), 
(333, 81, 88), 
(333, 82, 53), 
(334, 271, 42), 
(334, 5, 57), 
(334, 177, 72), 
(334, 178, 65), 
(334, 179, 40), 
(334, 180, 96), 
(334, 181, 57), 
(334, 139, 93), 
(334, 140, 65), 
(334, 141, 48), 
(335, 10, 86), 
(335, 39, 71), 
(335, 40, 43), 
(335, 41, 48), 
(335, 42, 43), 
(335, 43, 62), 
(336, 309, 85), 
(336, 310, 67), 
(336, 311, 54), 
(336, 312, 71), 
(337, 142, 40), 
(337, 143, 75), 
(337, 144, 87), 
(337, 145, 80), 
(337, 10, 77), 
(338, 127, 53), 
(338, 128, 90), 
(338, 129, 87), 
(338, 130, 73), 
(338, 131, 41), 
(339, 122, 48), 
(339, 123, 73), 
(339, 124, 48), 
(339, 125, 74), 
(339, 126, 75), 
(339, 10, 71), 
(340, 236, 88), 
(340, 237, 55), 
(340, 238, 97), 
(341, 150, 93), 
(341, 151, 72), 
(341, 152, 45), 
(341, 153, 46), 
(341, 154, 89), 
(342, 10, 54), 
(342, 39, 51), 
(342, 40, 60), 
(342, 41, 67), 
(342, 42, 97), 
(342, 43, 85), 
(343, 108, 79), 
(343, 109, 94), 
(343, 110, 44), 
(343, 111, 63), 
(344, 15, 40), 
(344, 16, 43), 
(344, 17, 64), 
(344, 18, 91), 
(345, 259, 57), 
(345, 260, 59), 
(345, 261, 73), 
(345, 262, 81), 
(345, 263, 65), 
(345, 10, 67), 
(346, 172, 80), 
(346, 173, 57), 
(346, 174, 88), 
(346, 175, 55), 
(346, 176, 84), 
(347, 117, 47), 
(347, 118, 99), 
(347, 119, 86), 
(347, 161, 79), 
(347, 120, 66), 
(347, 121, 44), 
(347, 5, 99), 
(349, 277, 93), 
(349, 278, 72), 
(349, 279, 45), 
(349, 280, 99), 
(350, 271, 40), 
(350, 5, 45), 
(350, 179, 87), 
(350, 180, 93), 
(350, 178, 69), 
(350, 139, 62), 
(350, 138, 82), 
(350, 161, 66), 
(350, 272, 48), 
(351, 155, 44), 
(351, 156, 85), 
(351, 157, 82), 
(351, 158, 79), 
(351, 159, 64), 
(352, 187, 88), 
(352, 188, 84), 
(352, 189, 45), 
(352, 190, 89), 
(352, 191, 80), 
(353, 249, 47), 
(353, 250, 81), 
(353, 251, 80), 
(353, 252, 70), 
(355, 122, 83), 
(355, 123, 95), 
(355, 124, 87), 
(355, 125, 99), 
(355, 126, 90), 
(355, 10, 41), 
(356, 103, 68), 
(356, 104, 74), 
(356, 105, 46), 
(356, 106, 62), 
(356, 107, 84), 
(356, 10, 72), 
(357, 150, 48), 
(357, 151, 91), 
(357, 152, 90), 
(357, 153, 92), 
(357, 154, 73), 
(358, 19, 53), 
(358, 5, 55), 
(358, 20, 90), 
(358, 21, 92), 
(358, 22, 53), 
(359, 291, 88), 
(359, 292, 66), 
(359, 293, 52), 
(359, 294, 71), 
(359, 295, 85), 
(360, 268, 43), 
(360, 269, 89), 
(360, 270, 43), 
(361, 226, 58), 
(361, 227, 68), 
(361, 5, 71), 
(362, 122, 76), 
(362, 123, 99), 
(362, 124, 54), 
(362, 125, 45), 
(362, 126, 91), 
(362, 10, 99), 
(364, 88, 59), 
(364, 89, 44), 
(364, 90, 83), 
(364, 91, 66), 
(364, 92, 70), 
(366, 64, 68), 
(366, 65, 69), 
(366, 66, 61), 
(366, 67, 45), 
(366, 68, 68), 
(367, 142, 94), 
(367, 143, 96), 
(367, 144, 91), 
(367, 145, 56), 
(367, 10, 58), 
(368, 117, 73), 
(368, 118, 59), 
(368, 119, 54), 
(368, 161, 51), 
(368, 120, 52), 
(368, 121, 90), 
(368, 5, 77), 
(369, 137, 87), 
(369, 138, 84), 
(369, 139, 66), 
(369, 140, 56), 
(369, 141, 75), 
(369, 5, 40), 
(370, 11, 61), 
(370, 12, 83), 
(370, 13, 66), 
(370, 14, 54), 
(372, 117, 90), 
(372, 118, 59), 
(372, 119, 56), 
(372, 161, 98), 
(372, 120, 56), 
(372, 121, 56), 
(372, 5, 70), 
(373, 323, 48), 
(373, 324, 52), 
(373, 325, 44), 
(373, 322, 46), 
(374, 33, 57), 
(375, 83, 79), 
(375, 84, 49), 
(375, 85, 82), 
(375, 86, 66), 
(375, 87, 60), 
(377, 5, 42), 
(377, 98, 76), 
(377, 99, 74), 
(377, 100, 74), 
(377, 101, 47), 
(377, 102, 55), 
(377, 178, 87), 
(377, 177, 76), 
(378, 78, 65), 
(378, 79, 68), 
(378, 80, 75), 
(378, 81, 86), 
(378, 82, 79), 
(379, 33, 84), 
(380, 333, 73), 
(382, 117, 64), 
(382, 118, 45), 
(382, 119, 70), 
(382, 161, 86), 
(382, 120, 48), 
(382, 121, 52), 
(382, 5, 74), 
(383, 127, 70), 
(383, 128, 57), 
(383, 129, 87), 
(383, 130, 56), 
(383, 131, 76), 
(384, 127, 41), 
(384, 128, 80), 
(384, 129, 72), 
(384, 130, 68), 
(384, 131, 85), 
(385, 150, 63), 
(385, 151, 59), 
(385, 152, 95), 
(385, 153, 49), 
(385, 154, 98), 
(386, 127, 44), 
(386, 128, 74), 
(386, 129, 50), 
(386, 130, 54), 
(386, 131, 67), 
(387, 249, 48), 
(387, 250, 45), 
(387, 251, 73), 
(387, 252, 92), 
(388, 323, 88), 
(388, 324, 88), 
(388, 325, 67), 
(388, 322, 98), 
(389, 256, 43), 
(389, 257, 60), 
(389, 258, 46), 
(389, 5, 82), 
(389, 177, 51), 
(389, 179, 61), 
(390, 271, 78), 
(390, 160, 45), 
(390, 167, 61), 
(390, 5, 71), 
(390, 139, 73), 
(390, 140, 42), 
(390, 141, 58), 
(390, 177, 99), 
(390, 178, 50), 
(391, 64, 69), 
(391, 65, 50), 
(391, 66, 77), 
(391, 67, 48), 
(391, 68, 60), 
(393, 83, 84), 
(393, 84, 96), 
(393, 85, 65), 
(393, 86, 40), 
(393, 87, 80), 
(394, 5, 74), 
(394, 177, 89), 
(394, 178, 43), 
(394, 180, 44), 
(394, 140, 99), 
(394, 141, 73), 
(394, 139, 41), 
(394, 316, 74), 
(395, 142, 92), 
(395, 143, 93), 
(395, 144, 67), 
(395, 145, 64), 
(395, 10, 84), 
(396, 221, 89), 
(396, 222, 59), 
(396, 223, 65), 
(396, 224, 42), 
(396, 225, 56), 
(397, 253, 51), 
(397, 254, 61), 
(397, 255, 96), 
(398, 256, 76), 
(398, 257, 52), 
(398, 258, 88), 
(398, 5, 96), 
(398, 177, 77), 
(398, 179, 57), 
(399, 256, 40), 
(399, 257, 86), 
(399, 258, 51), 
(399, 5, 83), 
(399, 177, 43), 
(399, 179, 82), 
(400, 74, 64), 
(400, 75, 50), 
(400, 76, 62), 
(400, 77, 97), 
(400, 10, 51), 
(401, 132, 64), 
(401, 133, 53), 
(401, 134, 46), 
(401, 135, 54), 
(401, 136, 61), 
(402, 10, 40), 
(402, 162, 43), 
(402, 163, 97), 
(402, 164, 48), 
(402, 165, 47), 
(402, 166, 89), 
(403, 296, 78), 
(403, 297, 96), 
(403, 298, 53), 
(403, 299, 62), 
(403, 300, 41), 
(404, 226, 48), 
(404, 227, 82), 
(404, 5, 58), 
(405, 19, 74), 
(405, 5, 66), 
(405, 20, 80), 
(405, 21, 82), 
(405, 22, 63), 
(406, 281, 99), 
(406, 282, 55), 
(406, 283, 62), 
(406, 285, 91), 
(407, 228, 96), 
(407, 229, 66), 
(407, 230, 47), 
(407, 10, 80), 
(408, 268, 99), 
(408, 269, 94), 
(408, 270, 53), 
(409, 5, 77), 
(409, 34, 84), 
(409, 35, 86), 
(409, 36, 97), 
(409, 37, 88), 
(409, 38, 53), 
(410, 10, 91), 
(410, 56, 56), 
(410, 57, 40), 
(410, 58, 57), 
(410, 59, 89), 
(411, 236, 43), 
(411, 237, 52), 
(411, 238, 45), 
(412, 117, 84), 
(412, 118, 84), 
(412, 119, 69), 
(412, 161, 81), 
(412, 120, 55), 
(412, 121, 73), 
(412, 5, 94), 
(414, 117, 40), 
(414, 118, 46), 
(414, 119, 55), 
(414, 161, 74), 
(414, 120, 83), 
(414, 121, 92), 
(414, 5, 53), 
(415, 117, 62), 
(415, 118, 46), 
(415, 119, 57), 
(415, 161, 93), 
(415, 120, 52), 
(415, 121, 42), 
(415, 5, 67), 
(417, 88, 66), 
(417, 89, 66), 
(417, 90, 63), 
(417, 91, 56), 
(417, 92, 69), 
(418, 127, 82), 
(418, 128, 78), 
(418, 129, 62), 
(418, 130, 77), 
(418, 131, 53), 
(419, 122, 83), 
(419, 123, 83), 
(419, 124, 94), 
(419, 125, 90), 
(419, 126, 90), 
(419, 10, 99), 
(420, 10, 61), 
(420, 23, 78), 
(420, 24, 70), 
(420, 25, 68), 
(421, 117, 87), 
(421, 118, 71), 
(421, 119, 72), 
(421, 161, 50), 
(421, 120, 55), 
(421, 121, 85), 
(421, 5, 90), 
(422, 317, 95), 
(422, 318, 80), 
(422, 319, 52), 
(422, 320, 61), 
(422, 321, 76), 
(423, 291, 78), 
(423, 292, 41), 
(423, 293, 48), 
(423, 294, 76), 
(423, 295, 74), 
(424, 207, 81), 
(424, 208, 90), 
(424, 209, 69), 
(424, 210, 82), 
(424, 211, 69), 
(425, 103, 49), 
(425, 104, 56), 
(425, 105, 54), 
(425, 106, 73), 
(425, 107, 78), 
(425, 10, 59), 
(426, 127, 61), 
(426, 128, 96), 
(426, 129, 80), 
(426, 130, 43), 
(426, 131, 84), 
(427, 142, 99), 
(427, 143, 79), 
(427, 144, 46), 
(427, 145, 73), 
(427, 10, 80), 
(429, 132, 53), 
(429, 133, 99), 
(429, 134, 44), 
(429, 135, 88), 
(429, 136, 53), 
(430, 127, 99), 
(430, 128, 92), 
(430, 129, 75), 
(430, 130, 74), 
(430, 131, 43), 
(431, 10, 49), 
(431, 56, 84), 
(431, 57, 59), 
(431, 58, 89), 
(431, 59, 42), 
(432, 286, 98), 
(432, 287, 84), 
(432, 288, 53), 
(432, 289, 84), 
(432, 10, 99), 
(433, 10, 88), 
(433, 197, 65), 
(433, 198, 49), 
(433, 199, 94), 
(433, 200, 87), 
(433, 201, 64), 
(434, 112, 40), 
(434, 113, 93), 
(434, 114, 49), 
(434, 116, 42), 
(435, 273, 43), 
(435, 274, 55), 
(435, 275, 62), 
(435, 276, 43), 
(435, 10, 94), 
(436, 286, 46), 
(436, 287, 85), 
(436, 288, 71), 
(436, 289, 62), 
(436, 10, 60), 
(437, 240, 49), 
(437, 241, 50), 
(437, 242, 54), 
(437, 243, 76), 
(437, 244, 49), 
(437, 5, 40), 
(438, 228, 54), 
(438, 229, 83), 
(438, 230, 67), 
(438, 10, 49), 
(440, 112, 48), 
(440, 113, 48), 
(440, 114, 85), 
(440, 116, 47), 
(441, 132, 82), 
(441, 133, 95), 
(441, 134, 71), 
(441, 135, 60), 
(441, 136, 71), 
(443, 259, 44), 
(443, 260, 77), 
(443, 261, 50), 
(443, 262, 51), 
(443, 263, 93), 
(443, 10, 82), 
(444, 240, 69), 
(444, 241, 71), 
(444, 242, 41), 
(444, 243, 66), 
(444, 244, 62), 
(444, 5, 95), 
(445, 333, 70), 
(447, 296, 60), 
(447, 297, 84), 
(447, 298, 42), 
(447, 299, 75), 
(447, 300, 95), 
(448, 6, 74), 
(448, 7, 74), 
(448, 8, 78), 
(448, 9, 51), 
(448, 10, 96), 
(449, 15, 85), 
(449, 16, 82), 
(449, 17, 97), 
(449, 18, 49), 
(450, 11, 92), 
(450, 12, 87), 
(450, 13, 85), 
(450, 14, 48), 
(451, 122, 89), 
(451, 123, 54), 
(451, 124, 59), 
(451, 125, 49), 
(451, 126, 45), 
(451, 10, 45), 
(453, 10, 70), 
(453, 56, 81), 
(453, 57, 64), 
(453, 58, 58), 
(453, 59, 81), 
(454, 132, 87), 
(454, 133, 87), 
(454, 134, 99), 
(454, 135, 58), 
(454, 136, 70), 
(455, 221, 86), 
(455, 222, 49), 
(455, 223, 73), 
(455, 224, 70), 
(455, 225, 52), 
(456, 117, 86), 
(456, 118, 51), 
(456, 119, 80), 
(456, 161, 95), 
(456, 120, 40), 
(456, 121, 54), 
(456, 5, 99), 
(458, 5, 95), 
(458, 98, 45), 
(458, 99, 75), 
(458, 100, 64), 
(458, 101, 84), 
(458, 102, 80), 
(458, 178, 57), 
(458, 177, 93), 
(459, 74, 89), 
(459, 75, 70), 
(459, 76, 69), 
(459, 77, 79), 
(459, 10, 91), 
(460, 93, 43), 
(460, 94, 61), 
(460, 95, 80), 
(460, 96, 86), 
(460, 97, 97), 
(462, 253, 72), 
(462, 254, 61), 
(462, 255, 71), 
(463, 5, 48), 
(463, 34, 79), 
(463, 35, 75), 
(463, 36, 47), 
(463, 37, 87), 
(463, 38, 47), 
(464, 264, 54), 
(464, 265, 64), 
(464, 266, 68), 
(464, 267, 62), 
(465, 10, 98), 
(465, 162, 85), 
(465, 163, 70), 
(465, 164, 73), 
(465, 165, 40), 
(465, 166, 43), 
(468, 10, 44), 
(468, 23, 64), 
(468, 24, 58), 
(468, 25, 89), 
(470, 11, 82), 
(470, 12, 51), 
(470, 13, 87), 
(470, 14, 78), 
(471, 122, 93), 
(471, 123, 76), 
(471, 124, 90), 
(471, 125, 86), 
(471, 126, 47), 
(471, 10, 65), 
(472, 108, 52), 
(472, 109, 58), 
(472, 110, 47), 
(472, 111, 83), 
(473, 47, 88), 
(473, 48, 91), 
(473, 49, 98), 
(473, 50, 63), 
(473, 51, 52), 
(474, 117, 65), 
(474, 118, 44), 
(474, 119, 48), 
(474, 161, 82), 
(474, 120, 43), 
(474, 121, 51), 
(474, 5, 91), 
(475, 1, 56), 
(475, 2, 60), 
(475, 3, 76), 
(475, 4, 90), 
(475, 5, 87), 
(476, 117, 40), 
(476, 118, 69), 
(476, 119, 77), 
(476, 161, 96), 
(476, 120, 52), 
(476, 121, 67), 
(476, 5, 78), 
(477, 259, 80), 
(477, 260, 66), 
(477, 261, 51), 
(477, 262, 55), 
(477, 263, 93), 
(477, 10, 73), 
(478, 256, 80), 
(478, 257, 61), 
(478, 258, 90), 
(478, 5, 82), 
(478, 177, 58), 
(478, 179, 68), 
(479, 304, 41), 
(479, 10, 82), 
(479, 287, 51), 
(479, 289, 88), 
(479, 186, 81), 
(480, 5, 73), 
(480, 177, 42), 
(480, 178, 67), 
(480, 180, 43), 
(480, 140, 94), 
(480, 141, 41), 
(480, 139, 55), 
(480, 316, 91), 
(481, 315, 90), 
(481, 316, 57), 
(481, 177, 55), 
(481, 178, 97), 
(481, 5, 40), 
(482, 117, 49), 
(482, 118, 61), 
(482, 119, 73), 
(482, 161, 66), 
(482, 120, 44), 
(482, 121, 58), 
(482, 5, 93), 
(483, 132, 48), 
(483, 133, 44), 
(483, 134, 85), 
(483, 135, 88), 
(483, 136, 87), 
(484, 132, 73), 
(484, 133, 60), 
(484, 134, 66), 
(484, 135, 67), 
(484, 136, 82), 
(485, 15, 99), 
(485, 16, 71), 
(485, 17, 83), 
(485, 18, 80), 
(488, 11, 98), 
(488, 12, 44), 
(488, 13, 77), 
(488, 14, 75), 
(489, 213, 60), 
(489, 214, 88), 
(489, 215, 66), 
(489, 10, 66), 
(490, 236, 82), 
(490, 237, 48), 
(490, 238, 52), 
(491, 132, 82), 
(491, 133, 70), 
(491, 134, 64), 
(491, 135, 91), 
(491, 136, 84), 
(492, 15, 74), 
(492, 16, 66), 
(492, 17, 87), 
(492, 18, 47), 
(493, 132, 64), 
(493, 133, 47), 
(493, 134, 45), 
(493, 135, 71), 
(493, 136, 48), 
(494, 291, 53), 
(494, 292, 65), 
(494, 293, 77), 
(494, 294, 73), 
(494, 295, 52), 
(495, 127, 86), 
(495, 128, 45), 
(495, 129, 45), 
(495, 130, 97), 
(495, 131, 47), 
(496, 117, 52), 
(496, 118, 70), 
(496, 119, 57), 
(496, 161, 50), 
(496, 120, 52), 
(496, 121, 64), 
(496, 5, 94), 
(497, 315, 70), 
(497, 316, 45), 
(497, 177, 66), 
(497, 178, 76), 
(497, 5, 49), 
(498, 122, 71), 
(498, 123, 78), 
(498, 124, 54), 
(498, 125, 49), 
(498, 126, 61), 
(498, 10, 49), 
(499, 146, 72), 
(499, 147, 99), 
(499, 148, 86), 
(499, 149, 77), 
(500, 64, 75), 
(500, 65, 45), 
(500, 66, 92), 
(500, 67, 62), 
(500, 68, 55), 
(501, 212, 55), 
(501, 5, 78), 
(501, 177, 41), 
(501, 178, 69), 
(501, 180, 67), 
(502, 6, 80), 
(502, 7, 54), 
(502, 8, 96), 
(502, 9, 79), 
(502, 10, 44), 
(503, 5, 97), 
(503, 98, 52), 
(503, 99, 44), 
(503, 100, 91), 
(503, 101, 57), 
(503, 102, 55), 
(503, 178, 81), 
(503, 177, 75), 
(504, 281, 58), 
(504, 282, 94), 
(504, 283, 89), 
(504, 285, 91), 
(505, 253, 96), 
(505, 254, 59), 
(505, 255, 55), 
(506, 315, 85), 
(506, 316, 52), 
(506, 177, 70), 
(506, 178, 47), 
(506, 5, 71), 
(507, 127, 70), 
(507, 128, 86), 
(507, 129, 94), 
(507, 130, 62), 
(507, 131, 78), 
(509, 228, 86), 
(509, 229, 84), 
(509, 230, 94), 
(509, 10, 82), 
(510, 64, 99), 
(510, 65, 69), 
(510, 66, 51), 
(510, 67, 53), 
(510, 68, 42), 
(511, 301, 83), 
(511, 302, 40), 
(511, 5, 62), 
(511, 177, 74), 
(511, 178, 70), 
(511, 180, 60), 
(511, 140, 63), 
(511, 141, 53), 
(511, 139, 91), 
(511, 316, 81), 
(512, 74, 52), 
(512, 75, 63), 
(512, 76, 61), 
(512, 77, 57), 
(512, 10, 40), 
(513, 10, 51), 
(513, 182, 94), 
(513, 183, 69), 
(513, 18, 79), 
(513, 185, 87), 
(513, 186, 95), 
(514, 268, 83), 
(514, 269, 48), 
(514, 270, 87), 
(515, 10, 54), 
(515, 39, 51), 
(515, 40, 50), 
(515, 41, 78), 
(515, 42, 50), 
(515, 43, 50), 
(516, 240, 85), 
(516, 241, 43), 
(516, 242, 96), 
(516, 243, 68), 
(516, 244, 66), 
(516, 5, 63), 
(517, 127, 74), 
(517, 128, 48), 
(517, 129, 94), 
(517, 130, 85), 
(517, 131, 48), 
(518, 245, 95), 
(518, 246, 89), 
(518, 247, 97), 
(518, 248, 83), 
(518, 10, 70), 
(520, 236, 79), 
(520, 237, 81), 
(520, 238, 50), 
(522, 277, 54), 
(522, 278, 73), 
(522, 279, 48), 
(522, 280, 79), 
(523, 326, 48), 
(523, 327, 75), 
(523, 328, 76), 
(523, 329, 66), 
(523, 330, 94), 
(523, 331, 78), 
(523, 332, 47), 
(524, 271, 58), 
(524, 5, 93), 
(524, 177, 42), 
(524, 178, 40), 
(524, 179, 60), 
(524, 180, 67), 
(524, 181, 79), 
(524, 139, 90), 
(524, 140, 70), 
(524, 141, 80), 
(525, 10, 90), 
(525, 39, 61), 
(525, 40, 67), 
(525, 41, 79), 
(525, 42, 53), 
(525, 43, 64), 
(526, 93, 79), 
(526, 94, 49), 
(526, 95, 45), 
(526, 96, 81), 
(526, 97, 77), 
(527, 213, 60), 
(527, 214, 57), 
(527, 215, 43), 
(527, 10, 62), 
(529, 127, 72), 
(529, 128, 83), 
(529, 129, 46), 
(529, 130, 46), 
(529, 131, 71), 
(530, 127, 91), 
(530, 128, 82), 
(530, 129, 60), 
(530, 130, 73), 
(530, 131, 85), 
(532, 10, 77), 
(532, 162, 91), 
(532, 163, 94), 
(532, 164, 61), 
(532, 165, 55), 
(532, 166, 89), 
(533, 132, 56), 
(533, 133, 88), 
(533, 134, 53), 
(533, 135, 41), 
(533, 136, 89), 
(534, 26, 94), 
(534, 27, 61), 
(534, 28, 74), 
(535, 309, 75), 
(535, 310, 60), 
(535, 311, 63), 
(535, 312, 90), 
(536, 132, 65), 
(536, 133, 90), 
(536, 134, 69), 
(536, 135, 53), 
(536, 136, 79), 
(537, 5, 98), 
(537, 52, 45), 
(537, 53, 62), 
(537, 54, 76), 
(537, 55, 61), 
(538, 240, 56), 
(538, 241, 50), 
(538, 242, 81), 
(538, 243, 40), 
(538, 244, 75), 
(538, 5, 60), 
(539, 264, 96), 
(539, 265, 67), 
(539, 266, 91), 
(539, 267, 91), 
(540, 5, 77), 
(540, 52, 52), 
(540, 53, 92), 
(540, 54, 83), 
(540, 55, 88), 
(541, 15, 89), 
(541, 16, 61), 
(541, 17, 80), 
(541, 18, 66), 
(542, 127, 49), 
(542, 128, 69), 
(542, 129, 67), 
(542, 130, 80), 
(542, 131, 82), 
(543, 78, 99), 
(543, 79, 58), 
(543, 80, 96), 
(543, 81, 65), 
(543, 82, 73), 
(544, 5, 92), 
(544, 34, 60), 
(544, 35, 99), 
(544, 36, 65), 
(544, 37, 42), 
(544, 38, 63), 
(545, 11, 47), 
(545, 12, 67), 
(545, 13, 77), 
(545, 14, 63), 
(546, 10, 53), 
(546, 162, 52), 
(546, 163, 70), 
(546, 164, 98), 
(546, 165, 62), 
(546, 166, 70), 
(547, 122, 84), 
(547, 123, 87), 
(547, 124, 43), 
(547, 125, 49), 
(547, 126, 78), 
(547, 10, 65), 
(548, 93, 75), 
(548, 94, 64), 
(548, 95, 80), 
(548, 96, 67), 
(548, 97, 65), 
(549, 5, 42), 
(549, 98, 89), 
(549, 99, 92), 
(549, 100, 77), 
(549, 101, 91), 
(549, 102, 65), 
(549, 178, 91), 
(549, 177, 49), 
(551, 323, 68), 
(551, 324, 69), 
(551, 325, 63), 
(551, 322, 70), 
(552, 296, 41), 
(552, 297, 81), 
(552, 298, 75), 
(552, 299, 55), 
(552, 300, 57), 
(554, 221, 43), 
(554, 222, 49), 
(554, 223, 90), 
(554, 224, 60), 
(554, 225, 63), 
(555, 112, 54), 
(555, 113, 45), 
(555, 114, 73), 
(555, 116, 95), 
(556, 19, 42), 
(556, 5, 60), 
(556, 20, 81), 
(556, 21, 88), 
(556, 22, 76), 
(557, 10, 41), 
(557, 182, 42), 
(557, 183, 76), 
(557, 18, 66), 
(557, 185, 56), 
(557, 186, 53), 
(558, 315, 99), 
(558, 316, 70), 
(558, 177, 59), 
(558, 178, 81), 
(558, 5, 42), 
(559, 33, 76), 
(560, 93, 78), 
(560, 94, 94), 
(560, 95, 41), 
(560, 96, 40), 
(560, 97, 54), 
(561, 64, 94), 
(561, 65, 71), 
(561, 66, 67), 
(561, 67, 75), 
(561, 68, 59), 
(562, 11, 97), 
(562, 12, 90), 
(562, 13, 83), 
(562, 14, 51), 
(563, 305, 41), 
(563, 306, 65), 
(563, 307, 72), 
(563, 308, 81), 
(564, 187, 96), 
(564, 188, 78), 
(564, 189, 75), 
(564, 190, 78), 
(564, 191, 97), 
(565, 15, 41), 
(565, 16, 80), 
(565, 17, 66), 
(565, 18, 41), 
(566, 271, 58), 
(566, 5, 66), 
(566, 177, 70), 
(566, 178, 94), 
(566, 179, 57), 
(566, 180, 78), 
(566, 181, 52), 
(566, 139, 81), 
(566, 140, 92), 
(566, 141, 93), 
(567, 5, 48), 
(567, 34, 94), 
(567, 35, 80), 
(567, 36, 72), 
(567, 37, 55), 
(567, 38, 62), 
(568, 172, 61), 
(568, 173, 50), 
(568, 174, 65), 
(568, 175, 75), 
(568, 176, 68), 
(569, 273, 95), 
(569, 274, 50), 
(569, 275, 59), 
(569, 276, 99), 
(569, 10, 49), 
(570, 33, 42), 
(571, 323, 42), 
(571, 324, 80), 
(571, 325, 59), 
(571, 322, 75), 
(573, 172, 44), 
(573, 173, 83), 
(573, 174, 50), 
(573, 175, 99), 
(573, 176, 96), 
(574, 305, 96), 
(574, 306, 60), 
(574, 307, 64), 
(574, 308, 68), 
(575, 256, 74), 
(575, 257, 97), 
(575, 258, 92), 
(575, 5, 69), 
(575, 177, 65), 
(575, 179, 49), 
(576, 281, 65), 
(576, 282, 55), 
(576, 283, 47), 
(576, 285, 54), 
(577, 296, 79), 
(577, 297, 44), 
(577, 298, 58), 
(577, 299, 85), 
(577, 300, 44), 
(578, 15, 41), 
(578, 16, 62), 
(578, 17, 95), 
(578, 18, 67), 
(579, 19, 86), 
(579, 5, 44), 
(579, 20, 99), 
(579, 21, 48), 
(579, 22, 70), 
(580, 271, 87), 
(580, 160, 67), 
(580, 167, 88), 
(580, 5, 72), 
(580, 139, 54), 
(580, 140, 72), 
(580, 141, 62), 
(580, 177, 47), 
(580, 178, 87), 
(583, 117, 95), 
(583, 118, 75), 
(583, 119, 69), 
(583, 161, 61), 
(583, 120, 81), 
(583, 121, 92), 
(583, 5, 99), 
(585, 309, 59), 
(585, 310, 81), 
(585, 311, 91), 
(585, 312, 63), 
(587, 132, 44), 
(587, 133, 41), 
(587, 134, 96), 
(587, 135, 97), 
(587, 136, 62), 
(588, 26, 70), 
(588, 27, 52), 
(588, 28, 42), 
(590, 304, 92), 
(590, 10, 53), 
(590, 287, 43), 
(590, 289, 78), 
(590, 186, 71), 
(591, 74, 67), 
(591, 75, 47), 
(591, 76, 93), 
(591, 77, 90), 
(591, 10, 95), 
(592, 249, 71), 
(592, 250, 60), 
(592, 251, 86), 
(592, 252, 94), 
(593, 245, 51), 
(593, 246, 46), 
(593, 247, 86), 
(593, 248, 78), 
(593, 10, 74), 
(595, 122, 48), 
(595, 123, 50), 
(595, 124, 50), 
(595, 125, 77), 
(595, 126, 97), 
(595, 10, 94), 
(596, 103, 90), 
(596, 104, 61), 
(596, 105, 49), 
(596, 106, 79), 
(596, 107, 57), 
(596, 10, 71), 
(597, 11, 41), 
(597, 12, 52), 
(597, 13, 68), 
(597, 14, 70), 
(599, 74, 98), 
(599, 75, 42), 
(599, 76, 48), 
(599, 77, 76), 
(599, 10, 80), 
(600, 192, 76), 
(600, 193, 79), 
(600, 194, 64), 
(600, 195, 59), 
(600, 196, 48), 
(601, 64, 53), 
(601, 65, 96), 
(601, 66, 62), 
(601, 67, 40), 
(601, 68, 50), 
(602, 88, 54), 
(602, 89, 88), 
(602, 90, 40), 
(602, 91, 79), 
(602, 92, 45), 
(603, 103, 90), 
(603, 104, 95), 
(603, 105, 88), 
(603, 106, 48), 
(603, 107, 56), 
(603, 10, 92), 
(605, 240, 88), 
(605, 241, 65), 
(605, 242, 58), 
(605, 243, 60), 
(605, 244, 49), 
(605, 5, 92), 
(607, 291, 72), 
(607, 292, 48), 
(607, 293, 78), 
(607, 294, 44), 
(607, 295, 60), 
(609, 122, 68), 
(609, 123, 84), 
(609, 124, 97), 
(609, 125, 87), 
(609, 126, 46), 
(609, 10, 98), 
(611, 117, 75), 
(611, 118, 75), 
(611, 119, 46), 
(611, 161, 49), 
(611, 120, 79), 
